hypothesis,group,seed,cell_id,luck_level,experiment_id,max_depth,net_profit
H3,experiment_1,10000363,pickaxe_nofood,1,1,2.0,-610.1
H3,experiment_1,10000364,pickaxe_nofood,1,1,24.0,-25.600000000000023
H3,experiment_1,10000365,pickaxe_nofood,1,1,6.0,792.0
H3,experiment_1,10000366,pickaxe_nofood,1,1,19.0,132.5999999999999
H3,experiment_1,10000367,pickaxe_nofood,1,1,10.0,-339.9000000000001
H3,experiment_1,10000368,pickaxe_nofood,1,1,26.0,1314.1999999999998
H3,experiment_1,10000369,pickaxe_nofood,1,1,2.0,-634.6
H3,experiment_1,10000370,pickaxe_nofood,1,1,5.0,-3.900000000000091
H3,experiment_1,10000371,pickaxe_nofood,1,1,4.0,-166.30000000000007
H3,experiment_1,10000372,pickaxe_nofood,1,1,14.0,-488.3
H3,experiment_1,10000373,pickaxe_nofood,1,1,13.0,323.6999999999998
H3,experiment_1,10000374,pickaxe_nofood,1,1,5.0,900.4999999999998
H3,experiment_1,10000375,pickaxe_nofood,1,1,32.0,603.0
H3,experiment_1,10000376,pickaxe_nofood,1,1,12.0,-176.80000000000007
H3,experiment_1,10000377,pickaxe_nofood,1,1,12.0,253.0
H3,experiment_1,10000378,pickaxe_nofood,1,1,8.0,57.700000000000045
H3,experiment_1,10000379,pickaxe_nofood,1,1,21.0,179.5
H3,experiment_1,10000380,pickaxe_nofood,1,1,42.0,7388.1
H3,experiment_1,10000381,pickaxe_nofood,1,1,8.0,-569.5
H3,experiment_1,10000382,pickaxe_nofood,1,1,8.0,-72.50000000000011
H3,experiment_1,10000383,pickaxe_nofood,1,1,6.0,341.1999999999998
H3,experiment_1,10000384,pickaxe_nofood,1,1,17.0,414.0
H3,experiment_1,10000385,pickaxe_nofood,1,1,3.0,-111.70000000000005
H3,experiment_1,10000386,pickaxe_nofood,1,1,6.0,417.5
H3,experiment_1,10000387,pickaxe_nofood,1,1,3.0,416.0999999999999
H3,experiment_1,10000388,pickaxe_nofood,1,1,13.0,-313.30000000000007
H3,experiment_1,10000389,pickaxe_nofood,1,1,4.0,-368.6
H3,experiment_1,10000390,pickaxe_nofood,1,1,3.0,-768.3
H3,experiment_1,10000391,pickaxe_nofood,1,1,3.0,-381.2000000000001
H3,experiment_1,10000392,pickaxe_nofood,1,1,19.0,24.09999999999991
H3,experiment_1,10000393,pickaxe_nofood,1,1,22.0,-133.4000000000001
H3,experiment_1,10000394,pickaxe_nofood,1,1,2.0,-510.00000000000006
H3,experiment_1,10000395,pickaxe_nofood,1,1,26.0,294.29999999999995
H3,experiment_1,10000396,pickaxe_nofood,1,1,3.0,-204.80000000000007
H3,experiment_1,10000397,pickaxe_nofood,1,1,21.0,1126.6
H3,experiment_1,10000398,pickaxe_nofood,1,1,3.0,-330.1
H3,experiment_1,10000399,pickaxe_nofood,1,1,10.0,-130.60000000000002
H3,experiment_1,10000400,pickaxe_nofood,1,1,4.0,-197.1
H3,experiment_1,10000401,pickaxe_nofood,1,1,7.0,17.09999999999991
H3,experiment_1,10000402,pickaxe_nofood,1,1,2.0,-412.0
H3,experiment_1,10000403,pickaxe_nofood,1,1,16.0,422.3999999999999
H3,experiment_1,10000404,pickaxe_nofood,1,1,11.0,754.8999999999999
H3,experiment_1,10000405,pickaxe_nofood,1,1,18.0,-337.80000000000007
H3,experiment_1,10000406,pickaxe_nofood,1,1,2.0,-781.6
H3,experiment_1,10000407,pickaxe_nofood,1,1,4.0,624.0
H3,experiment_1,10000408,pickaxe_nofood,1,1,13.0,1433.1999999999998
H3,experiment_1,10000409,pickaxe_nofood,1,1,7.0,-718.6
H3,experiment_1,10000410,pickaxe_nofood,1,1,3.0,-461.0
H3,experiment_1,10000411,pickaxe_nofood,1,1,5.0,575.0
H3,experiment_1,10000412,pickaxe_nofood,1,1,3.0,-524.0
H3,experiment_1,10000413,pickaxe_nofood,1,1,8.0,-169.10000000000002
H3,experiment_1,10000414,pickaxe_nofood,1,1,4.0,65.39999999999986
H3,experiment_1,10000415,pickaxe_nofood,1,1,8.0,106.0
H3,experiment_1,10000416,pickaxe_nofood,1,1,7.0,729.6999999999998
H3,experiment_1,10000417,pickaxe_nofood,1,1,2.0,-9.500000000000114
H3,experiment_1,10000418,pickaxe_nofood,1,1,6.0,-337.80000000000007
H3,experiment_1,10000419,pickaxe_nofood,1,1,4.0,156.39999999999986
H3,experiment_1,10000420,pickaxe_nofood,1,1,5.0,-276.9000000000001
H3,experiment_1,10000421,pickaxe_nofood,1,1,8.0,1102.1
H3,experiment_1,10000422,pickaxe_nofood,1,1,11.0,612.8
H3,experiment_1,10000423,pickaxe_nofood,1,1,8.0,864.0999999999999
H3,experiment_1,10000424,pickaxe_nofood,1,1,9.0,-239.1
H3,experiment_1,10000425,pickaxe_nofood,1,1,9.0,142.39999999999986
H3,experiment_1,10000426,pickaxe_nofood,1,1,19.0,1292.5
H3,experiment_1,10000427,pickaxe_nofood,1,1,2.0,503.5999999999999
H3,experiment_1,10000428,pickaxe_nofood,1,1,6.0,-556.2
H3,experiment_1,10000429,pickaxe_nofood,1,1,5.0,64.0
H3,experiment_1,10000430,pickaxe_nofood,1,1,5.0,369.1999999999998
H3,experiment_1,10000431,pickaxe_nofood,1,1,10.0,49.29999999999996
H3,experiment_1,10000432,pickaxe_nofood,1,1,20.0,1162.2999999999995
H3,experiment_1,10000433,pickaxe_nofood,1,1,16.0,-204.1
H3,experiment_1,10000434,pickaxe_nofood,1,1,12.0,-328.70000000000005
H3,experiment_1,10000435,pickaxe_nofood,1,1,6.0,-453.30000000000007
H3,experiment_1,10000436,pickaxe_nofood,1,1,15.0,892.8
H3,experiment_1,10000437,pickaxe_nofood,1,1,8.0,-290.20000000000005
H3,experiment_1,10000438,pickaxe_nofood,1,1,11.0,-60.60000000000002
H3,experiment_1,10000439,pickaxe_nofood,1,1,26.0,1310.0
H3,experiment_1,10000440,pickaxe_nofood,1,1,10.0,685.5999999999999
H3,experiment_1,10000441,pickaxe_nofood,1,1,3.0,1342.8999999999996
H3,experiment_1,10000442,pickaxe_nofood,1,1,3.0,185.79999999999995
H3,experiment_1,10000443,pickaxe_nofood,1,1,8.0,204.0
H3,experiment_1,10000444,pickaxe_nofood,1,1,5.0,-190.80000000000007
H3,experiment_1,10000445,pickaxe_nofood,1,1,9.0,109.5
H3,experiment_1,10000446,pickaxe_nofood,1,1,12.0,264.89999999999986
H3,experiment_1,10000447,pickaxe_nofood,1,1,23.0,601.5999999999999
H3,experiment_1,10000448,pickaxe_nofood,1,1,10.0,230.5999999999999
H3,experiment_1,10000449,pickaxe_nofood,1,1,13.0,-295.1
H3,experiment_1,10000450,pickaxe_nofood,1,1,12.0,64.70000000000005
H3,experiment_1,10000451,pickaxe_nofood,1,1,5.0,-340.6
H3,experiment_1,10000452,pickaxe_nofood,1,1,8.0,-13.700000000000044
H3,experiment_1,10000453,pickaxe_nofood,1,1,4.0,-298.6
H3,experiment_1,10000454,pickaxe_nofood,1,1,3.0,-724.9000000000001
H3,experiment_1,10000455,pickaxe_nofood,1,1,8.0,717.8
H3,experiment_1,10000456,pickaxe_nofood,1,1,23.0,1246.2999999999995
H3,experiment_1,10000457,pickaxe_nofood,1,1,7.0,-367.2000000000001
H3,experiment_1,10000458,pickaxe_nofood,1,1,20.0,1844.8
H3,experiment_1,10000459,pickaxe_nofood,1,1,19.0,-482.0
H3,experiment_1,10000460,pickaxe_nofood,1,1,10.0,10.799999999999956
H3,experiment_1,10000461,pickaxe_nofood,1,1,11.0,381.0999999999999
H3,experiment_1,10000462,pickaxe_nofood,1,1,14.0,224.29999999999995
H3,experiment_1,10000463,pickaxe_nofood,1,1,4.0,-238.4000000000001
H3,experiment_1,10000464,pickaxe_nofood,1,1,10.0,-106.80000000000008
H3,experiment_1,10000465,pickaxe_nofood,1,1,3.0,-409.2000000000001
H3,experiment_1,10000466,pickaxe_nofood,1,1,13.0,589.0
H3,experiment_1,10000467,pickaxe_nofood,1,1,4.0,-518.4000000000001
H3,experiment_1,10000468,pickaxe_nofood,1,1,13.0,951.6
H3,experiment_1,10000469,pickaxe_nofood,1,1,19.0,870.3999999999999
H3,experiment_1,10000470,pickaxe_nofood,1,1,2.0,-491.8
H3,experiment_1,10000471,pickaxe_nofood,1,1,4.0,-667.5
H3,experiment_1,10000472,pickaxe_nofood,1,1,16.0,320.1999999999998
H3,experiment_1,10000473,pickaxe_nofood,1,1,23.0,1159.5
H3,experiment_1,10000474,pickaxe_nofood,1,1,11.0,451.0999999999999
H3,experiment_1,10000475,pickaxe_nofood,1,1,6.0,486.8
H3,experiment_1,10000476,pickaxe_nofood,1,1,3.0,-182.4000000000001
H3,experiment_1,10000477,pickaxe_nofood,1,1,3.0,-250.30000000000007
H3,experiment_1,10000478,pickaxe_nofood,1,1,13.0,-220.20000000000005
H3,experiment_1,10000479,pickaxe_nofood,1,1,12.0,661.0999999999999
H3,experiment_1,10000480,pickaxe_nofood,1,1,17.0,902.6
H3,experiment_1,10000481,pickaxe_nofood,1,1,8.0,-638.8
H3,experiment_1,10000482,pickaxe_nofood,1,1,7.0,1272.1999999999998
H3,experiment_1,10000483,pickaxe_nofood,1,1,18.0,256.5
H3,experiment_1,10000484,pickaxe_nofood,1,1,11.0,88.5
H3,experiment_1,10000485,pickaxe_nofood,1,1,9.0,-283.20000000000005
H3,experiment_1,10000486,pickaxe_nofood,1,1,6.0,159.19999999999982
H3,experiment_1,10000487,pickaxe_nofood,1,1,23.0,-637.4000000000001
H3,experiment_1,10000488,pickaxe_nofood,1,1,6.0,73.79999999999995
H3,experiment_1,10000489,pickaxe_nofood,1,1,8.0,117.19999999999982
H3,experiment_1,10000490,pickaxe_nofood,1,1,5.0,-287.4000000000001
H3,experiment_1,10000491,pickaxe_nofood,1,1,4.0,-424.6
H3,experiment_1,10000492,pickaxe_nofood,1,1,26.0,314.5999999999999
H3,experiment_1,10000493,pickaxe_nofood,1,1,4.0,519.6999999999998
H3,experiment_1,10000494,pickaxe_nofood,1,1,3.0,-305.6
H3,experiment_1,10000495,pickaxe_nofood,1,1,8.0,119.29999999999995
H3,experiment_1,10000496,pickaxe_nofood,1,1,6.0,273.29999999999995
H3,experiment_1,10000497,pickaxe_nofood,1,1,13.0,529.5
H3,experiment_1,10000498,pickaxe_nofood,1,1,13.0,1137.7999999999995
H3,experiment_1,10000499,pickaxe_nofood,1,1,15.0,-391.0
H3,experiment_1,10000500,pickaxe_nofood,1,1,5.0,389.5
H3,experiment_1,10000501,pickaxe_nofood,1,1,16.0,-126.40000000000008
H3,experiment_1,10000502,pickaxe_nofood,1,1,18.0,548.3999999999999
H3,experiment_1,10000503,pickaxe_nofood,1,1,12.0,-313.30000000000007
H3,experiment_1,10000504,pickaxe_nofood,1,1,8.0,74.5
H3,experiment_1,10000505,pickaxe_nofood,1,1,22.0,1221.1
H3,experiment_1,10000506,pickaxe_nofood,1,1,9.0,803.8999999999999
H3,experiment_1,10000507,pickaxe_nofood,1,1,9.0,574.3
H3,experiment_1,10000508,pickaxe_nofood,1,1,7.0,-302.1
H3,experiment_1,10000509,pickaxe_nofood,1,1,12.0,-215.30000000000007
H3,experiment_1,10000510,pickaxe_nofood,1,1,5.0,-102.60000000000002
H3,experiment_1,10000511,pickaxe_nofood,1,1,7.0,-558.3
H3,experiment_1,10000512,pickaxe_nofood,1,1,21.0,2139.5
H3,experiment_1,10000513,pickaxe_nofood,1,1,25.0,17.799999999999955
H3,experiment_1,10000514,pickaxe_nofood,1,1,12.0,-528.2
H3,experiment_1,10000515,pickaxe_nofood,1,1,12.0,-447.0
H3,experiment_1,10000516,pickaxe_nofood,1,1,8.0,551.1999999999998
H3,experiment_1,10000517,pickaxe_nofood,1,1,1.0,-831.3
H3,experiment_1,10000518,pickaxe_nofood,1,1,17.0,799.6999999999998
H3,experiment_1,10000519,pickaxe_nofood,1,1,4.0,-302.1
H3,experiment_1,10000520,pickaxe_nofood,1,1,4.0,-84.40000000000009
H3,experiment_1,10000521,pickaxe_nofood,1,1,3.0,-341.30000000000007
H3,experiment_1,10000522,pickaxe_nofood,1,1,14.0,303.39999999999986
H3,experiment_1,10000523,pickaxe_nofood,1,1,2.0,-460.30000000000007
H3,experiment_1,10000524,pickaxe_nofood,1,1,1.0,-593.3
H3,experiment_1,10000525,pickaxe_nofood,1,1,4.0,247.39999999999984
H3,experiment_1,10000526,pickaxe_nofood,1,1,13.0,-116.60000000000002
H3,experiment_1,10000527,pickaxe_nofood,1,1,5.0,-84.40000000000009
H3,experiment_1,10000528,pickaxe_nofood,1,1,9.0,481.8999999999999
H3,experiment_1,10000529,pickaxe_nofood,1,1,3.0,-24.90000000000009
H3,experiment_1,10000530,pickaxe_nofood,1,1,16.0,-183.1
H3,experiment_1,10000531,pickaxe_nofood,1,1,10.0,718.5
H3,experiment_1,10000532,pickaxe_nofood,1,1,7.0,1795.7999999999995
H3,experiment_1,10000533,pickaxe_nofood,1,1,12.0,288.6999999999998
H3,experiment_1,10000534,pickaxe_nofood,1,1,7.0,14.299999999999956
H3,experiment_1,10000535,pickaxe_nofood,1,1,5.0,761.8999999999999
H3,experiment_1,10000536,pickaxe_nofood,1,1,10.0,505.0
H3,experiment_1,10000537,pickaxe_nofood,1,1,7.0,-374.9000000000001
H3,experiment_1,10000538,pickaxe_nofood,1,1,15.0,-181.0
H3,experiment_1,10000539,pickaxe_nofood,1,1,3.0,-325.20000000000005
H3,experiment_1,10000540,pickaxe_nofood,1,1,3.0,-746.6
H3,experiment_1,10000541,pickaxe_nofood,1,1,12.0,131.89999999999986
H3,experiment_1,10000542,pickaxe_nofood,1,1,11.0,796.8999999999999
H3,experiment_1,10000543,pickaxe_nofood,1,1,2.0,-419.0
H3,experiment_1,10000544,pickaxe_nofood,1,1,17.0,-140.4000000000001
H3,experiment_1,10000545,pickaxe_nofood,1,1,5.0,41.59999999999991
H3,experiment_1,10000546,pickaxe_nofood,1,1,7.0,990.8
H3,experiment_1,10000547,pickaxe_nofood,1,1,13.0,315.29999999999995
H3,experiment_1,10000548,pickaxe_nofood,1,1,3.0,121.39999999999986
H3,experiment_1,10000549,pickaxe_nofood,1,1,53.0,6576.099999999999
H3,experiment_1,10000550,pickaxe_nofood,1,1,21.0,-349.0
H3,experiment_1,10000551,pickaxe_nofood,1,1,5.0,-160.0
H3,experiment_1,10000552,pickaxe_nofood,1,1,4.0,-360.20000000000005
H3,experiment_1,10000553,pickaxe_nofood,1,1,3.0,-129.20000000000005
H3,experiment_1,10000554,pickaxe_nofood,1,1,5.0,138.19999999999982
H3,experiment_1,10000555,pickaxe_nofood,1,1,6.0,124.19999999999982
H3,experiment_1,10000556,pickaxe_nofood,1,1,10.0,114.39999999999986
H3,experiment_1,10000557,pickaxe_nofood,1,1,17.0,15.699999999999932
H3,experiment_1,10000558,pickaxe_nofood,1,1,7.0,1099.2999999999995
H3,experiment_1,10000559,pickaxe_nofood,1,1,9.0,567.3
H3,experiment_1,10000560,pickaxe_nofood,1,1,16.0,38.09999999999991
H3,experiment_1,10000561,pickaxe_nofood,1,1,4.0,-231.4000000000001
H3,experiment_1,10000562,pickaxe_nofood,1,1,20.0,572.8999999999999
H3,experiment_1,10000563,pickaxe_nofood,1,1,6.0,-605.9000000000001
H3,experiment_1,10000564,pickaxe_nofood,1,1,5.0,-235.6
H3,experiment_1,10000565,pickaxe_nofood,1,1,10.0,1298.7999999999995
H3,experiment_1,10000566,pickaxe_nofood,1,1,2.0,-621.3
H3,experiment_1,10000567,pickaxe_nofood,1,1,34.0,1547.2999999999995
H3,experiment_1,10000568,pickaxe_nofood,1,1,18.0,1350.6
H3,experiment_1,10000569,pickaxe_nofood,1,1,4.0,-261.5
H3,experiment_1,10000570,pickaxe_nofood,1,1,3.0,-442.80000000000007
H3,experiment_1,10000571,pickaxe_nofood,1,1,13.0,367.0999999999999
H3,experiment_1,10000572,pickaxe_nofood,1,1,10.0,-547.8
H3,experiment_1,10000573,pickaxe_nofood,1,1,3.0,-368.6
H3,experiment_1,10000574,pickaxe_nofood,1,1,6.0,591.8
H3,experiment_1,10000575,pickaxe_nofood,1,1,2.0,-545.0
H3,experiment_1,10000576,pickaxe_nofood,1,1,5.0,-410.6
H3,experiment_1,10000577,pickaxe_nofood,1,1,5.0,-717.2
H3,experiment_1,10000578,pickaxe_nofood,1,1,24.0,75.19999999999982
H3,experiment_1,10000579,pickaxe_nofood,1,1,5.0,29.0
H3,experiment_1,10000580,pickaxe_nofood,1,1,7.0,-529.6
H3,experiment_1,10000581,pickaxe_nofood,1,1,5.0,395.0999999999999
H3,experiment_1,10000582,pickaxe_nofood,1,1,2.0,-563.9000000000001
H3,experiment_1,10000583,pickaxe_nofood,1,1,4.0,-64.80000000000007
H3,experiment_1,10000584,pickaxe_nofood,1,1,23.0,414.0
H3,experiment_1,10000585,pickaxe_nofood,1,1,6.0,-24.90000000000009
H3,experiment_1,10000586,pickaxe_nofood,1,1,6.0,-166.30000000000007
H3,experiment_1,10000587,pickaxe_nofood,1,1,21.0,908.1999999999998
H3,experiment_1,10000588,pickaxe_nofood,1,1,3.0,-190.80000000000007
H3,experiment_1,10000589,pickaxe_nofood,1,1,7.0,-549.2
H3,experiment_1,10000590,pickaxe_nofood,1,1,11.0,642.1999999999998
H3,experiment_1,10000591,pickaxe_nofood,1,1,6.0,-279.0
H3,experiment_1,10000592,pickaxe_nofood,1,1,2.0,-316.80000000000007
H3,experiment_1,10000593,pickaxe_nofood,1,1,13.0,-11.600000000000025
H3,experiment_1,10000594,pickaxe_nofood,1,1,15.0,985.9
H3,experiment_1,10000595,pickaxe_nofood,1,1,3.0,-302.80000000000007
H3,experiment_1,10000596,pickaxe_nofood,1,1,16.0,633.0999999999999
H3,experiment_1,10000597,pickaxe_nofood,1,1,13.0,1112.6
H3,experiment_1,10000598,pickaxe_nofood,1,1,16.0,139.5999999999999
H3,experiment_1,10000599,pickaxe_nofood,1,1,8.0,2465.7
H3,experiment_1,10000600,pickaxe_nofood,1,1,6.0,481.1999999999998
H3,experiment_1,10000601,pickaxe_nofood,1,1,11.0,-106.10000000000002
H3,experiment_1,10000602,pickaxe_nofood,1,1,20.0,367.0999999999999
H3,experiment_1,10000603,pickaxe_nofood,1,1,9.0,674.3999999999999
H3,experiment_1,10000604,pickaxe_nofood,1,1,8.0,-573.7
H3,experiment_1,10000605,pickaxe_nofood,1,1,2.0,-737.5
H3,experiment_1,10000606,pickaxe_nofood,1,1,3.0,-31.200000000000045
H3,experiment_1,10000607,pickaxe_nofood,1,1,5.0,96.89999999999986
H3,experiment_1,10000608,pickaxe_nofood,1,1,18.0,-222.30000000000007
H3,experiment_1,10000609,pickaxe_nofood,1,1,32.0,6186.2
H3,experiment_1,10000610,pickaxe_nofood,1,1,29.0,2283.7
H3,experiment_1,10000611,pickaxe_nofood,1,1,11.0,-566.0
H3,experiment_1,10000612,pickaxe_nofood,1,1,3.0,-645.1
H3,experiment_1,10000613,pickaxe_nofood,1,1,4.0,-225.80000000000007
H3,experiment_1,10000614,pickaxe_nofood,1,1,5.0,-468.0
H3,experiment_1,10000615,pickaxe_nofood,1,1,13.0,103.89999999999986
H3,experiment_1,10000616,pickaxe_nofood,1,1,3.0,-726.3
H3,experiment_1,10000617,pickaxe_nofood,1,1,19.0,1478.6999999999998
H3,experiment_1,10000618,pickaxe_nofood,1,1,13.0,209.5999999999999
H3,experiment_1,10000619,pickaxe_nofood,1,1,4.0,-59.90000000000009
H3,experiment_1,10000620,pickaxe_nofood,1,1,2.0,14.999999999999886
H3,experiment_1,10000621,pickaxe_nofood,1,1,18.0,750.0
H3,experiment_1,10000622,pickaxe_nofood,1,1,7.0,-539.4000000000001
H3,experiment_1,10000623,pickaxe_nofood,1,1,3.0,-88.60000000000002
H3,experiment_1,10000624,pickaxe_nofood,1,1,6.0,-446.30000000000007
H3,experiment_1,10000625,pickaxe_nofood,1,1,4.0,244.5999999999999
H3,experiment_1,10000626,pickaxe_nofood,1,1,19.0,-139.0
H3,experiment_1,10000627,pickaxe_nofood,1,1,2.0,-474.30000000000007
H3,experiment_1,10000628,pickaxe_nofood,1,1,9.0,-302.80000000000007
H3,experiment_1,10000629,pickaxe_nofood,1,1,4.0,-640.9000000000001
H3,experiment_1,10000630,pickaxe_nofood,1,1,2.0,-556.2
H3,experiment_1,10000631,pickaxe_nofood,1,1,23.0,1529.1
H3,experiment_1,10000632,pickaxe_nofood,1,1,10.0,55.59999999999991
H3,experiment_1,10000633,pickaxe_nofood,1,1,8.0,-397.30000000000007
H3,experiment_1,10000634,pickaxe_nofood,1,1,8.0,1049.6
H3,experiment_1,10000635,pickaxe_nofood,1,1,2.0,-500.2000000000001
H3,experiment_1,10000636,pickaxe_nofood,1,1,7.0,491.6999999999998
H3,experiment_1,10000637,pickaxe_nofood,1,1,7.0,152.89999999999986
H3,experiment_1,10000638,pickaxe_nofood,1,1,6.0,656.8999999999999
H3,experiment_1,10000639,pickaxe_nofood,1,1,4.0,2064.6
H3,experiment_1,10000640,pickaxe_nofood,1,1,5.0,-270.6
H3,experiment_1,10000641,pickaxe_nofood,1,1,3.0,-326.6
H3,experiment_1,10000642,pickaxe_nofood,1,1,6.0,305.5
H3,experiment_1,10000643,pickaxe_nofood,1,1,2.0,-430.2000000000001
H3,experiment_1,10000644,pickaxe_nofood,1,1,10.0,281.0
H3,experiment_1,10000645,pickaxe_nofood,1,1,21.0,-178.9000000000001
H3,experiment_1,10000646,pickaxe_nofood,1,1,3.0,231.29999999999995
H3,experiment_1,10000647,pickaxe_nofood,1,1,20.0,2143.7
H3,experiment_1,10000648,pickaxe_nofood,1,1,22.0,1137.1
H3,experiment_1,10000649,pickaxe_nofood,1,1,3.0,-419.0
H3,experiment_1,10000650,pickaxe_nofood,1,1,2.0,-45.200000000000045
H3,experiment_1,10000651,pickaxe_nofood,1,1,6.0,-196.4000000000001
H3,experiment_1,10000652,pickaxe_nofood,1,1,3.0,-724.2
H3,experiment_1,10000653,pickaxe_nofood,1,1,1.0,-571.6
H3,experiment_1,10000654,pickaxe_nofood,1,1,8.0,-575.1
H3,experiment_1,10000655,pickaxe_nofood,1,1,1.0,-657.0
H3,experiment_1,10000656,pickaxe_nofood,1,1,24.0,607.1999999999998
H3,experiment_1,10000657,pickaxe_nofood,1,1,17.0,259.29999999999995
H3,experiment_1,10000658,pickaxe_nofood,1,1,4.0,582.0
H3,experiment_1,10000659,pickaxe_nofood,1,1,3.0,-601.0
H3,experiment_1,10000660,pickaxe_nofood,1,1,5.0,551.1999999999998
H3,experiment_1,10000661,pickaxe_nofood,1,1,43.0,3521.2999999999997
H3,experiment_1,10000662,pickaxe_nofood,1,1,2.0,540.6999999999998
H3,experiment_1,10000663,pickaxe_nofood,1,1,7.0,-98.40000000000008
H3,experiment_1,10000664,pickaxe_nofood,1,1,4.0,-237.0
H3,experiment_1,10000665,pickaxe_nofood,1,1,4.0,83.59999999999991
H3,experiment_1,10000666,pickaxe_nofood,1,1,7.0,230.5999999999999
H3,experiment_1,10000667,pickaxe_nofood,1,1,3.0,-615.0
H3,experiment_1,10000668,pickaxe_nofood,1,1,15.0,-226.5
H3,experiment_1,10000669,pickaxe_nofood,1,1,10.0,-535.9000000000001
H3,experiment_1,10000670,pickaxe_nofood,1,1,10.0,-1.8000000000000682
H3,experiment_1,10000671,pickaxe_nofood,1,1,7.0,122.79999999999995
H3,experiment_1,10000672,pickaxe_nofood,1,1,8.0,297.0999999999999
H3,experiment_1,10000673,pickaxe_nofood,1,1,12.0,165.5
H3,experiment_1,10000674,pickaxe_nofood,1,1,10.0,614.8999999999999
H3,experiment_1,10000675,pickaxe_nofood,1,1,6.0,717.8
H3,experiment_1,10000676,pickaxe_nofood,1,1,3.0,220.0999999999999
H3,experiment_1,10000677,pickaxe_nofood,1,1,14.0,435.6999999999998
H3,experiment_1,10000678,pickaxe_nofood,1,1,17.0,583.3999999999999
H3,experiment_1,10000679,pickaxe_nofood,1,1,2.0,1024.4
H3,experiment_1,10000680,pickaxe_nofood,1,1,23.0,375.5
H3,experiment_1,10000681,pickaxe_nofood,1,1,8.0,166.89999999999986
H3,experiment_1,10000682,pickaxe_nofood,1,1,11.0,-1.1000000000000227
H3,experiment_1,10000683,pickaxe_nofood,1,1,5.0,444.8
H3,experiment_1,10000684,pickaxe_nofood,1,1,9.0,504.3
H3,experiment_1,10000685,pickaxe_nofood,1,1,2.0,-419.0
H3,experiment_1,10000686,pickaxe_nofood,1,1,3.0,-741.7
H3,experiment_1,10000687,pickaxe_nofood,1,1,5.0,1029.9999999999998
H3,experiment_1,10000688,pickaxe_nofood,1,1,6.0,-232.1
H3,experiment_1,10000689,pickaxe_nofood,1,1,3.0,-178.9000000000001
H3,experiment_1,10000690,pickaxe_nofood,1,1,11.0,-97.00000000000011
H3,experiment_1,10000691,pickaxe_nofood,1,1,3.0,17.09999999999991
H3,experiment_1,10000692,pickaxe_nofood,1,1,3.0,237.5999999999999
H3,experiment_1,10000693,pickaxe_nofood,1,1,9.0,176.69999999999982
H3,experiment_1,10000694,pickaxe_nofood,1,1,9.0,-496.7000000000001
H3,experiment_1,10000695,pickaxe_nofood,1,1,2.0,-621.3
H3,experiment_1,10000696,pickaxe_nofood,1,1,23.0,314.5999999999999
H3,experiment_1,10000697,pickaxe_nofood,1,1,2.0,-421.80000000000007
H3,experiment_1,10000698,pickaxe_nofood,1,1,12.0,-316.80000000000007
H3,experiment_1,10000699,pickaxe_nofood,1,1,2.0,-262.9000000000001
H3,experiment_1,10000700,pickaxe_nofood,1,1,15.0,-141.10000000000002
H3,experiment_1,10000701,pickaxe_nofood,1,1,14.0,-47.30000000000007
H3,experiment_1,10000702,pickaxe_nofood,1,1,4.0,-160.70000000000005
H3,experiment_1,10000703,pickaxe_nofood,1,1,3.0,-78.10000000000002
H3,experiment_1,10000704,pickaxe_nofood,1,1,6.0,204.69999999999985
H3,experiment_1,10000705,pickaxe_nofood,1,1,4.0,-86.50000000000011
H3,experiment_1,10000706,pickaxe_nofood,1,1,1.0,-633.9000000000001
H3,experiment_1,10000707,pickaxe_nofood,1,1,7.0,-246.80000000000007
H3,experiment_1,10000708,pickaxe_nofood,1,1,11.0,-176.80000000000007
H3,experiment_1,10000709,pickaxe_nofood,1,1,7.0,-698.3
H3,experiment_1,10000710,pickaxe_nofood,1,1,9.0,-540.8
H3,experiment_1,10000711,pickaxe_nofood,1,1,9.0,568.6999999999998
H3,experiment_1,10000712,pickaxe_nofood,1,1,19.0,789.1999999999998
H3,experiment_1,10000713,pickaxe_nofood,1,1,14.0,131.89999999999986
H3,experiment_1,10000714,pickaxe_nofood,1,1,4.0,-442.1
H3,experiment_1,10000715,pickaxe_nofood,1,1,12.0,565.8999999999999
H3,experiment_1,10000716,pickaxe_nofood,1,1,3.0,670.8999999999999
H3,experiment_1,10000717,pickaxe_nofood,1,1,13.0,92.0
H3,experiment_1,10000718,pickaxe_nofood,1,1,4.0,418.1999999999998
